Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083613,MFR,Yes,PGMX10075925,18.0,4250,22.9,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0056000,0.1241100,705.3000000,0.0192090,,0.0034560,,12.6,MPG,,,,,0.5418580,0.0766500,-0.5053090,40.880,0.79530,0.022730,11.890,0.10630,0.026680,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083614,MFR,Yes,PGMX10075926,18.0,4250,22.9,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1731290,1.1665100,722.5000000,0.0155520,,0.0269980,,12.3,MPG,11.3000000,11.4000000,15.4000000,,-0.6273600,-0.3046060,0.1775010,44.970,0.87480,0.025000,7.860,-0.44750,0.034170,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083615,MFR,Yes,PGMX10075922,18.5,4000,22.9,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0539130,0.4862650,644.0000000,0.0192140,,0.0071900,0.0003570,13.8,MPG,14.1000000,12.5000000,16.7000000,,-1.2820600,-0.6713880,-0.1018950,40.880,0.79530,0.022730,11.890,0.10630,0.026680,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083616,MFR,Yes,PGMX10075923,18.5,4000,22.9,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0016140,0.0144730,379.8000000,0.0027700,,0.0013020,,23.4,MPG,,,,,0.0351180,0.2743590,-0.0480670,40.880,0.79530,0.022730,11.890,0.10630,0.026680,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083617,MFR,Yes,PGMX10075924,18.5,4000,22.9,90,US06,61,Tier 2 Cert Gasoline,US06,0.0132000,0.1796240,485.6000000,0.0126800,,0.0074780,,18.3,MPG,13.6000000,20.3000000,,,-4.0682600,-2.4489800,-0.8128520,40.880,0.79530,0.022730,11.890,0.10630,0.026680,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083618,MFR,Yes,PGMX10075925,18.5,4000,22.9,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0056000,0.1241100,683.6000000,0.0192090,,0.0034560,,13.0,MPG,,,,,0.5418580,0.0766500,-0.5053090,40.880,0.79530,0.022730,11.890,0.10630,0.026680,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,CORVETTE Z06,551PYV2012,0,5.500,PGMXV06.2094,Car,670,8,3,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,5.56,22.9,1,Not eqipped,PGMX10083619,MFR,Yes,PGMX10075926,18.5,4000,22.9,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.1731290,1.1665100,699.8000000,0.0155520,,0.0269980,,12.7,MPG,11.7000000,11.8000000,15.9000000,,-0.6273600,-0.3046060,0.1775010,44.970,0.87480,0.025000,7.860,-0.44750,0.034170,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX AWD,151PXS5615,0,1.500,RGMXT01.5090,Truck,175,4,2,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.87,35.3,1,Not eqipped,RGMX10079693,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0268720,0.3068310,207.8120000,0.0019460,,0.0101370,0.0043140,42.8,MPG,,,,,0.5647940,0.1333390,-0.4344570,26.440,0.30310,0.022020,-5.110,0.06300,0.020650,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX AWD,151PXS5615,0,1.500,RGMXT01.5090,Truck,175,4,2,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,3.87,35.3,1,Not eqipped,RGMX91005406,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0273220,0.4665318,284.3299561,0.0054856,,0.0146941,0.0003850,31.2,MPG,29.0184345,30.9986839,33.2065506,,-1.1031742,-0.9446794,-0.6987646,26.440,0.30310,0.022020,-5.110,0.06300,0.020650,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX AWD,151PXV5601,0,1.500,PGMXT01.5090,Truck,175,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.87,35.3,1,Not eqipped,PGMX91005390,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0160826,0.2620663,198.5354919,0.0018041,,0.0073371,0.0020377,43.8,MPG,,,,,4.7491527,3.3118629,-0.7883363,26.440,0.30310,0.022020,11.370,0.27150,0.019620,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX AWD,151PXV5601,0,1.500,PGMXT01.5090,Truck,175,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.87,35.3,1,Not eqipped,PGMX91005391,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0224265,0.4711639,278.0562439,0.0064746,,0.0132978,0.0004472,31.3,MPG,30.3239365,31.6133652,33.5015182,,-0.8005924,-0.8015997,-0.5366967,26.440,0.30310,0.022020,11.370,0.27150,0.019620,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX EV FWD,1RMV5483,0,0.001,RGMXT00.0013,Truck,212,,1,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5250,1.00,135.4,1,Not eqipped,RGMX10082218,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,110.0,MPG,,,,,,,,28.640,0.26040,0.023000,-11.430,0.33850,0.019600,,,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX EV FWD,1RMV5483,0,0.001,RGMXT00.0013,Truck,212,,1,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5250,1.00,135.4,1,Not eqipped,RGMX10082219,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,92.0,MPG,,,,,,,,28.640,0.26040,0.023000,-11.430,0.33850,0.019600,,,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX EV FWD,1RMV5483,1,0.001,RGMXT00.0013,Truck,212,,1,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5250,1.00,135.6,1,Not eqipped,RGMX10082704,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,117.0,MPG,,,,,,,,27.810,0.25380,0.020790,-6.260,0.24700,0.018370,,,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX EV FWD,1RMV5483,1,0.001,RGMXT00.0013,Truck,212,,1,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5250,1.00,135.6,1,Not eqipped,RGMX10082705,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,100.0,MPG,,,,,,,,27.810,0.25380,0.020790,-6.260,0.24700,0.018370,,,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX FWD,151PXS5612,0,1.500,RGMXT01.5090,Truck,175,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.50,31.9,1,Not eqipped,RGMX91005409,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0273262,0.3588255,258.4597473,0.0066815,,0.0143597,0.0009115,34.3,MPG,32.7893257,33.8549919,36.2732277,,-0.8114211,-0.6545536,-0.4158114,20.900,0.29500,0.021880,2.360,0.18400,0.020620,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX FWD,151PXS5612,0,1.500,RGMXT01.5090,Truck,175,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.50,31.9,1,Not eqipped,RGMX91005410,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0170556,0.1967831,182.5635986,0.0024306,,0.0070947,0.0044341,48.4,MPG,,,,,3.8275816,2.9365630,-0.5680500,20.900,0.29500,0.021880,2.360,0.18400,0.020620,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX FWD,151PXV5600,0,1.500,PGMXT01.5090,Truck,175,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.50,31.9,1,Not eqipped,PGMX91005388,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0075925,0.2022632,188.8913879,0.0018762,,0.0052415,0.0012925,46.1,MPG,,,,,8.8685818,6.7863121,0.4002517,20.900,0.29500,0.021880,5.750,0.19970,0.020910,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,EQUINOX FWD,151PXV5600,0,1.500,PGMXT01.5090,Truck,175,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.50,31.9,1,Not eqipped,PGMX91005389,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0315443,0.4665451,272.4941711,0.0124366,,0.0154981,0.0021426,31.9,MPG,31.1490841,32.0379028,34.4578743,,1.9459834,1.5388405,0.8815556,20.900,0.29500,0.021880,5.750,0.19970,0.020910,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081654,MFR,Yes,PGMX10076084,18.3,5500,21.6,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0073800,0.3251890,384.2000000,0.0404990,0.0000490,0.0026600,,26.6,MPG,17.8000000,30.9000000,,,-7.9786700,-4.1189300,-1.7063900,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,OC,Oxidation catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081654,MFR,Yes,PGMX10076084,18.3,5500,21.6,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0073800,0.3251890,384.2000000,0.0404990,0.0000490,0.0026600,,26.6,MPG,17.8000000,30.9000000,,,-7.9786700,-4.1189300,-1.7063900,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,DPF,Diesel Particulate Filter,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081654,MFR,Yes,PGMX10076084,18.3,5500,21.6,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0073800,0.3251890,384.2000000,0.0404990,0.0000490,0.0026600,,26.6,MPG,17.8000000,30.9000000,,,-7.9786700,-4.1189300,-1.7063900,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081655,MFR,Yes,PGMX10076424,18.3,5500,21.6,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0260710,0.0703300,339.3000000,0.0178600,0.0000670,0.0129920,0.0328420,30.0,MPG,26.8000000,30.3000000,32.2000000,,0.2621650,0.2653500,-0.0598060,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,DPF,Diesel Particulate Filter,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081655,MFR,Yes,PGMX10076424,18.3,5500,21.6,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0260710,0.0703300,339.3000000,0.0178600,0.0000670,0.0129920,0.0328420,30.0,MPG,26.8000000,30.3000000,32.2000000,,0.2621650,0.2653500,-0.0598060,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,OC,Oxidation catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081655,MFR,Yes,PGMX10076424,18.3,5500,21.6,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0260710,0.0703300,339.3000000,0.0178600,0.0000670,0.0129920,0.0328420,30.0,MPG,26.8000000,30.3000000,32.2000000,,0.2621650,0.2653500,-0.0598060,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081656,MFR,Yes,PGMX10076425,18.3,5500,21.6,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0040900,0.0210720,227.2000000,0.0118010,,0.0031400,,44.8,MPG,,,,,1.9067800,1.0969200,0.0084610,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081656,MFR,Yes,PGMX10076425,18.3,5500,21.6,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0040900,0.0210720,227.2000000,0.0118010,,0.0031400,,44.8,MPG,,,,,1.9067800,1.0969200,0.0084610,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,DPF,Diesel Particulate Filter,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,30KPPV1976,0,3.000,PGMXT03.0354,Truck,305,6,1,A,Automatic,10,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.23,22.7,1,Not eqipped,PGMX10081656,MFR,Yes,PGMX10076425,18.3,5500,21.6,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0040900,0.0210720,227.2000000,0.0118010,,0.0031400,,44.8,MPG,,,,,1.9067800,1.0969200,0.0084610,31.250,0.01230,0.038560,-2.020,-0.26430,0.036290,OC,Oxidation catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10075945,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0130070,0.2286230,276.3670000,0.0016050,,0.0107870,,32.3,MPG,,,,,7.0356200,5.1040600,-0.4276210,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10075946,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0367190,0.7210550,485.5000000,0.0241930,,0.0178900,,18.3,MPG,12.4000000,21.2000000,,,1.3068900,0.3441560,-0.1662380,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10075947,MFR,No,,,,,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0544200,0.5809600,421.6290000,0.0217500,,0.0449600,0.0009200,14.9,MPG,,,,,-1.3110000,-1.1310000,-0.6580000,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10075949,MFR,No,,,,,90,US06,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),US06,0.0243300,0.2979300,442.2120000,0.0116700,,0.0196200,,14.2,MPG,9.3000000,16.7000000,,,-2.6660000,-1.6510000,-1.1460000,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10075950,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0356610,0.5108100,434.5990000,0.0285750,,0.0211840,0.0014500,20.5,MPG,19.9000000,19.7000000,22.6000000,,0.3208290,0.2385820,0.5725140,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPPVT968,2,5.300,PGMXT05.3387,Truck,355,8,50,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5000,3.23,23.1,1,Not eqipped,PGMX10076081,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0076600,0.1083100,254.8380000,0.0000800,,0.0072200,,24.7,MPG,,,,,0.4770000,0.3660000,-0.3110000,31.860,0.01310,0.039940,3.050,-1.06600,0.046040,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10080531,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0246890,0.6130840,528.0320000,0.0033850,,0.0189500,,16.9,MPG,,,,,-1.9706200,-1.9436700,-0.3037410,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10080532,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.3107060,2.6308500,482.0920000,0.0248770,,0.0516000,,18.1,MPG,14.3000000,18.3000000,21.9000000,,-1.4258500,-0.8775640,-0.6230220,33.150,0.00810,0.042430,-14.660,-1.26780,0.047310,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10081717,MFR,Yes,RGMX10080531,17.7,5500,21.7,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0246890,0.6130840,541.9000000,0.0033850,,0.0189500,,16.4,MPG,,,,,-1.9706200,-1.9436700,-0.3037410,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10081718,MFR,Yes,RGMX10080532,17.7,5500,21.7,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.3107060,2.6308500,504.9000000,0.0248770,,0.0516000,,17.6,MPG,13.9000000,17.7000000,21.2000000,,-1.4258500,-0.8775640,-0.6230220,33.150,0.00810,0.042430,-14.660,-1.26780,0.047310,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10081719,MFR,Yes,RGMX91005451,17.7,5500,21.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0108690,0.1411699,286.7000000,0.0022429,,0.0077909,0.0017123,31.0,MPG,,,,,9.3763790,7.4527678,0.1495076,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10081720,MFR,Yes,RGMX91005494,17.7,5500,21.7,90,US06,61,Tier 2 Cert Gasoline,US06,0.0220327,0.6030169,480.4000000,0.0244834,,0.0113206,,18.5,MPG,12.4000000,21.4000000,,,-0.2602032,-0.1016538,-0.7837580,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX10081721,MFR,Yes,RGMX91005518,17.7,5500,21.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0216996,0.4508455,435.6000000,0.0033994,,0.0122361,0.0005573,20.4,MPG,18.7000000,20.2000000,22.0000000,,2.9264152,1.6819491,1.1069399,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX91005451,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0108690,0.1411699,279.9904480,0.0022429,,0.0077909,0.0017123,31.8,MPG,,,,,9.3763790,7.4527678,0.1495076,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
2024,GM,GMX,CHEVROLET,SILVERADO 2WD,53KPRVT260,0,5.300,RGMXT05.3330,Truck,355,8,10,A,Automatic,10,Y,4,4-Wheel Drive,2,Top gear ratio < 1,5250,3.23,22.7,1,Not eqipped,RGMX91005494,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0220327,0.6030169,467.8417664,0.0244834,,0.0113206,0.0045984,19.0,MPG,12.8517675,22.0250072,,,-0.2602032,-0.1016538,-0.7837580,30.140,0.00740,0.038570,-6.620,-0.63950,0.040240,TWC,Three-way catalyst,N,,,N,No averaging
